"x,","y","astig_1","defocus","astig_2"
31,28,-3.89078874269774,-2.2769288305753,-2.81849815265223
32,28,-2.58828722070797,-3.57347471652832,-2.68819483009578
33,28,-0.772384324714512,-3.64930582724173,-0.337933029656272
1,29,-1.03332859566064,-6.86061916043951,-1.42817021289078
2,29,-0.277744881111235,-6.76169635327186,-0.843497089497334
3,29,0.889174069772221,-6.73265608651732,-0.484311561505288
4,29,3.14649971581469,-6.61337775408563,0.873375834065469
5,29,3.04681476094926,-6.7444875000627,-0.171354510951753
6,29,5.94050520570358,-5.51608040236095,0.992816932794622
7,29,7.77982142640772,-5.17307230731541,0.277251575317492
8,29,5.26975382095204,-5.31229010421471,-0.914278882791411
9,29,5.07115932129017,-4.91465494837756,1.59379656996647
10,29,3.9449606580173,-4.78407033060358,3.07065970309159
11,29,2.75259919306699,-4.4625082671931,2.80756129755473
12,29,2.54710914408379,-3.68446647287818,0.459771738913119
13,29,2.03254513855634,-3.49570981823336,-0.327006414639672
14,29,-0.102384656085581,-3.64769397716015,-1.82178558029058
15,29,2.12674575878381,-4.36774607191427,-0.625177874986475
16,29,0.193994035452645,-3.20728362560889,-1.1927837107751
17,29,1.45351933412803,-4.08030175403849,-1.05726455907236
18,29,1.52478855252229,-3.91186964636224,-1.6766455952544
19,29,2.90590155532606,-3.95254270468244,-0.678078851047108
20,29,1.02224712041923,-4.23640782655352,-1.36277726210463
21,29,-0.263369028305785,-3.65526138331393,-0.894237518357942
22,29,1.12103534245831,-3.38122371536388,-0.303571287922604
23,29,1.05635139302064,-3.40495332772402,0.273551248213597
24,29,-0.323634407187425,-3.05459817536691,0.453743590670995
25,29,0.648729800897605,-3.12391158593397,1.75013126250803
26,29,2.31298873015364,-1.6961652109932,1.7469047430306
27,29,-2.68298771914888,-1.91811277721322,1.89458435795698
28,29,-0.495940578902235,-1.61864244682497,0.972923000226072
29,29,-0.222704249681729,-0.750120088552867,-3.72476831776952
30,29,-2.33708275320484,-2.28806095534195,-3.58405716702699
31,29,-4.59123589879627,-0.731074456519272,-5.85981781559944
32,29,-3.18467100425372,-1.45872485158216,-3.54858768999884
33,29,2.08948523502898,-0.448914124966803,-15.822497124943
1,30,-0.756332219544696,-5.74541833783124,-1.42253963394322
2,30,0.176020272175779,-5.90813391810218,-0.927331556452399
3,30,1.51676889146236,-5.84535959284822,0.241134564655376
4,30,2.12947667178535,-6.63109208423335,1.08984554810823
5,30,3.53749363936402,-6.4144475359009,0.472607841354345
6,30,4.32448098071174,-5.86946845777497,-0.721639484901016
7,30,4.43747668851197,-6.28679923933471,0.107458575017178
8,30,4.69694279918323,-5.4596964173794,0.55649875701337
9,30,4.61679912680916,-5.84682924108018,3.53781045281326
10,30,4.65788183442407,-5.32149565130471,3.69116075129735
11,30,2.71648517463637,-5.53536192632659,5.05293087640789
12,30,2.89510433407089,-5.02951091653637,2.42455174886244
13,30,2.95508954691771,-4.78466313030751,1.79093036324581
14,30,0.93377535700237,-4.27026174968813,1.6016223864684
15,30,5.61031994879401,-6.50035567662129,2.93415502853127
16,30,1.17340590850743,-3.51399270107209,-0.73663944306386
17,30,3.58416842463697,-4.92360177863349,0.63818975230358
18,30,3.10599655052418,-4.55821887330749,-0.705100174989073
19,30,3.18287635702195,-3.85600251750345,-0.972207990984538
20,30,2.71818393470435,-3.54173372384015,-0.434392324739525
21,30,1.30149979451818,-3.51410025599833,0.181272855797769
22,30,1.0966247471613,-2.84038187457016,0.296678275907835
23,30,-0.509918506394999,-2.02720022832926,-0.618698913084228
24,30,-2.8488943074287,-1.92384787854253,-2.54276842311999
25,30,0.660661115570962,-1.52103206263671,-0.783531168357309
26,30,2.19774714349286,-1.42604630880782,1.73370566495662
27,30,-1.92010930436394,-2.68750935787223,0.840696595203748
28,30,-0.918989338079343,-1.82147930829964,0.608530346769999
29,30,0.609581466050739,-1.57144595516461,-0.0348485165877284
30,30,-4.23015306689152,-3.3994996368987,-6.44566030926685
31,30,-6.77159879534471,-1.7772677141796,-5.1346285357218
32,30,-16.7388963375508,-6.33316128391109,-11.0865764548104
33,30,-23.235036477697,-19.0831597743205,14.4518587702826
1,31,1.75407419753418,-4.71598232289925,-2.03718719626973
2,31,2.49397347235205,-4.82082278094466,-0.488259969508282
3,31,2.63193749991413,-5.85667781550279,-0.554991478849849
4,31,2.56629345591654,-7.16916970964983,1.11956270620873
5,31,4.3306346108738,-6.38610147874019,0.643267655249245
6,31,5.15584179430584,-5.2439091727908,-1.46494102826797
7,31,5.89473154984625,-5.9227105749354,-0.172756473788195
8,31,5.12455266870315,-5.57695125997106,-0.510105559433558
9,31,5.01596051856872,-4.93529679046339,2.20501004423816
10,31,4.11278285161528,-5.49660712719817,3.27443704309832
11,31,2.25723467191579,-5.71635000063065,4.54060722496687
12,31,6.95948793073958,-7.50830746880758,4.86645289267247
13,31,8.08073101009195,-7.77906822473157,5.97181271468202
14,31,5.69915383140096,-7.7046307550121,4.54976210642696
15,31,4.69059034183157,-7.27478924955826,4.05401482824893
16,31,5.65039167397123,-6.9071721442147,2.83961155656358
17,31,4.35058351767093,-5.88744612322875,1.2667837625899
18,31,3.5916384760434,-5.78598052259993,1.59946972011403
19,31,3.75439030521119,-4.97708380360325,0.707264025346812
20,31,2.97237612301352,-4.0689160282025,0.734302902749318
21,31,3.08387683151808,-4.95312184354066,3.65331914011987
22,31,4.14740535900239,-4.29295046755473,4.57391073236286
23,31,2.63461608731359,-4.4534057190479,2.67110677789205
24,31,1.91124595251172,-4.80602961155752,3.36293635273023
25,31,3.4751384608524,-4.23923012267871,6.31715286125295
26,31,4.82823602506298,-3.12585438534701,5.28508567789634
27,31,1.99981017545302,-4.43185572450306,4.89067096474311
28,31,5.38707335801927,-5.78441342035625,8.2880071985195
29,31,-0.81571738952871,-1.99049318115512,0.170302544165099
30,31,-2.06670094448212,-5.06222613423172,-1.29628798220363
31,31,-5.51097436266074,-2.5311460476169,-13.1670196294975
32,31,-13.9500701060316,-6.9684959073975,-10.6786167457705
33,31,0.780022494566982,-5.02900296271072,-12.9282468158781
1,32,0.487853623941859,-5.5591011019758,-1.05844565093516
2,32,2.08881759339376,-5.40247232548085,0.327569468201272
3,32,2.14582006454978,-6.34082473475349,0.125066909446008
4,32,3.81341166699192,-6.38944226614273,1.38848778718462
5,32,4.75874134770254,-6.16590874055906,2.23206160857335
6,32,4.71783085656335,-6.3675749295844,3.25055994497103
7,32,5.5896324714048,-6.77552219210816,3.04355156541
8,32,5.81108190070109,-5.7913251754612,1.32998776171162
9,32,5.0830934357763,-5.7153283071578,2.57804830761718
10,32,4.41649078526492,-5.52984125224606,3.22931765723593
11,32,3.15692719406144,-5.75386734511728,3.96843840300133
12,32,2.5999116136715,-5.19501371956347,2.18777893219179
13,32,2.60015736383331,-5.37302273113145,2.23515276634029
14,32,5.32659058090082,-7.76439238400532,4.79005609026686
15,32,5.07547501970236,-7.24669860885275,3.76931426283838
16,32,5.27519164123752,-7.44420703362938,3.6985708731453
17,32,4.07251992333609,-6.72692591377334,3.00043909273123
18,32,3.08436594050056,-5.73143273514498,1.77993404828288
19,32,2.75604370336999,-4.64578550231496,0.250447348277436
20,32,3.31150049672641,-4.33839600133229,1.6383704442998
21,32,0.665110134892239,-4.22665445058504,2.40851904746086
22,32,1.24891086131585,-4.7924709452776,1.88060752376727
23,32,0.560753404923605,-4.25946760996504,1.29121748399753
24,32,0.206644363401306,-4.04718969766214,0.2246822473092
25,32,-0.110077857586144,-4.18959752559185,2.46450685322549
26,32,2.02456848061844,-1.61967205757491,1.84751337809408
27,32,-3.35147786169767,-3.18523028581226,0.115962984441042
28,32,-1.613745436766,-1.86561990583345,0.680827482438051
29,32,-0.220495645664545,-1.31907423082532,-1.33059411940753
30,32,-3.29393752574115,-3.67215239135489,-4.06347310858099
31,32,-48.3184978694936,-18.98130665269,20.0471424617068
32,32,-64.7614607918463,-18.8965951529706,-17.3928028739644
33,32,-3.23507977146077,-2.4021109238405,-6.61731394463267
1,33,0.845905491734699,-5.56563646194129,-1.65926886376471
2,33,2.18692727058654,-6.21994822257849,1.10387429239706
3,33,2.90891078954929,-6.93177956031768,1.80467133395805
4,33,3.32641278708779,-6.9910299351902,3.66507685364625
5,33,4.40880835022349,-6.60030722470274,3.39166255510831
6,33,5.49593191811326,-6.00769986659929,2.90066598416798
7,33,5.50167090711331,-7.06701003269171,4.05790363105268
8,33,5.6049936488684,-6.18172046041861,3.13389032929699
9,33,6.28313214642333,-5.90110191429772,4.22296517695873
10,33,4.08781930191853,-6.62843433460587,5.22014620991933
11,33,2.9777050783355,-6.85151779310264,6.48583026014796
12,33,2.28449196444324,-6.41267280466182,5.05963161577488
13,33,2.21382200154168,-6.92277256375684,5.47974149657082
14,33,0.293026375116754,-6.33276617343371,5.5055306870868
15,33,0.0575168135187493,-5.88980439510296,4.3836551962729
16,33,0.272238542112012,-5.48334200457589,2.61331859354828
17,33,-0.219494521908167,-5.26986151505788,2.97863576551095
18,33,-0.00847121627524345,-4.31717614932983,1.48152459685969
19,33,1.98857837969306,-4.77443264322718,-0.00538508647837534
20,33,-1.65511057503895,-3.11914796801335,0.93512100716306
21,33,-1.34105582252466,-2.745026396689,-2.0079799611716
22,33,-0.596926574289396,-3.06937499152627,-1.72825344280982
23,33,1.22010846587365,-3.47758295457781,1.39410878198167
24,33,0.995247534347047,-3.43356965869145,-0.0714516551482865
25,33,2.93240690796509,-2.61645890722114,2.35473787377015
26,33,1.6008266366146,-1.39863101130935,3.03259758677015
27,33,-0.708342851381725,-2.68728840624419,0.740538586438101
28,33,-3.0040835091247,-4.24188858216253,3.18942476887397
29,33,-0.238079849610638,-3.20914599455017,3.16833204061593
30,33,-6.14041097326555,-4.61985313063158,-3.77412299564354
31,33,-49.8922464341508,-19.0616398443825,19.0629204736533
32,33,-17.5251825451428,-8.05461810914653,-5.57596686379917
33,33,3.77250759307661,-9.01560562925224,14.1250186728305
